"participant_external","participant_outlier_fixed","participant_outlier_data","trial_external","trial_outlier_fixed","trial_outlier_data","stimuli_external","stimuli_outlier_fixed","stimuli_outlier_data","mean1_log","mean2_log","sd1_log","sd2_log","subject_n_log","trial1_avg_log","trial2_avg_log","trial1_min_log","trial2_min_log","trial1_max_log","trial2_max_log","mean_diff_log","sd_diff_log","d_av_log","d_av_log_low","d_av_log_high","d_z_log","d_z_log_low","d_z_log_high","t_log","df_log","p_log","mlm_diff_log","mlm_se_log","mlm_t_log","mlm_df_log","mlm_p_log","total_trial_log","mean1_no_log","mean2_no_log","sd1_no_log","sd2_no_log","subject_n_no_log","trial1_avg_no_log","trial2_avg_no_log","trial1_min_no_log","trial2_min_no_log","trial1_max_no_log","trial2_max_no_log","mean_diff_no_log","sd_diff_no_log","d_av_no_log","d_av_no_log_low","d_av_no_log_high","d_z_no_log","d_z_no_log_low","d_z_no_log_high","t_no_log","df_no_log","p_no_log","mlm_diff_no_log","mlm_se_no_log","mlm_t_no_log","mlm_df_no_log","mlm_p_no_log","total_trial_no_log","order"
"1","1","0","1","0","0","0","0","1","6.02815364005446","6.11374391671559","0.155745719172101","0.147084093738939","155","43.6258064516129","42.1354838709677","36","31","46","46","0.0855902766611324","0.0706387334596541","-0.565269818307322","-0.734068205215068","-0.394878918208479","1.21166210758886","1.00297409768348","1.41800681011818","15.0850715861688","154","3.77272203230812e-32","0.0850331491650762","0.00395206509015882","21.5161307380337","13137","6.01860247175512e-101","13293","433.943239375265","469.37029809119","75.9950294390996","78.5602621552709","155","43.6258064516129","42.1354838709677","36","31","46","46","35.4270587159253","42.2384790234677","-0.458438638372905","-0.623293752215341","-0.292231394457357","0.838738977704242","0.654568817826331","1.02086409951492","10.4422160613375","154","1.23673877037924e-19","35.1044270744732","2.49582808572279","14.0652424240618","13137","1.30810660480136e-44","13293","|participant_external|stimuli_outlier_data|participant_outlier_fixed|trial_external"
"0","1","1","1","0","0","0","0","1","6.02560074305668","6.10939229855824","0.154600444300242","0.145865950464925","157","43.8726114649682","42.1592356687898","38","35","46","46","0.0837915555015609","0.0701796602763925","-0.557743274864725","-0.725166655699001","-0.388763311988703","1.19395783866094","0.987890525131868","1.3977194120991","14.960248838789","156","5.96012131689547e-32","0.0832395415575702","0.00387804841941729","21.4642862994675","13349","1.66420100831347e-100","13507","432.592023721682","466.578601684283","75.5046189290057","75.9131414632412","157","43.8726114649682","42.1592356687898","38","35","46","46","33.9865779626015","40.7903039631628","-0.448911380997308","-0.612405019037458","-0.284105781740557","0.833202370673539","0.650533344530956","1.01385934807768","10.4399957810275","156","1.10947872833148e-19","33.6867085772566","2.41903085109805","13.925704404293","13349","8.94641139326129e-44","13507","|participant_outlier_data|stimuli_outlier_data|participant_outlier_fixed|trial_external"
"0","1","0","1","1","0","0","0","1","6.03242860793448","6.11521651573265","0.154419231318801","0.147803806470179","159","43.3396226415094","42.1635220125786","35","31","46","46","0.0827879077981719","0.0697745577996486","-0.547859676110966","-0.713843990058575","-0.380358881864076","1.18650566064338","0.982279198366684","1.38845876184038","14.9612671106249","158","4.3784675313324e-32","0.0822101701820052","0.00382355579947455","21.5009730453791","13435","7.56780885737118e-101","13595","435.550135555803","469.94810573357","76.5937466340438","79.3207355413944","159","43.3396226415094","42.1635220125786","35","31","46","46","34.3979701777665","41.8719124271286","-0.441241502364883","-0.60346230250051","-0.277743688963465","0.821504636016583","0.640654993225376","1.00038220137927","10.3587793128574","158","1.63187883752052e-19","34.0654356422268","2.47201062642349","13.7804567982431","13435","6.54184327011358e-43","13595","|trial_outlier_fixed|stimuli_outlier_data|participant_outlier_fixed|trial_external"
"0","1","0","1","0","1","0","0","1","5.99829375552984","6.08701109116649","0.131751840540833","0.125857040102989","155","42.8774193548387","41.2064516129032","35","29","46","46","0.0887173356366504","0.0575787249725945","-0.688775444502739","-0.863050812226791","-0.512674703344081","1.54080062868493","1.30648302550009","1.7727066942197","19.1828131276453","154","1.15334583101683e-42","0.0884675922305797","0.00332877076731655","26.5766549920459","12877","1.48569316659171e-151","13033","414.307084517328","450.356424019619","55.5420041244546","56.7704130173887","155","42.8774193548387","41.2064516129032","35","29","46","46","36.0493395022909","25.5884439450798","-0.641947532066073","-0.814035518477037","-0.468116779601587","1.40881327444776","1.18513961873041","1.63008768162074","17.5395838191884","154","1.52114784481554e-38","35.9499056242096","1.47242327380528","24.4154695621605","12877","9.67004291302756e-129","13033","|trial_outlier_data|stimuli_outlier_data|participant_outlier_fixed|trial_external"
"0","1","0","1","0","0","1","0","1","6.02640219643867","6.11222355073375","0.156153861229069","0.15153916696789","160","42.45","40.75625","34","26","46","45","0.0858213542950802","0.073048564920621","-0.557837496663362","-0.723693880088132","-0.390453649154236","1.1748533922376","0.97209472618097","1.37535831015486","14.860850544984","159","7.05942707052145e-32","0.0850992576817121","0.0039225076445739","21.695115827099","13152","1.41975084064906e-102","13313","432.924211968443","468.86188912456","76.0494757852373","81.0365119322009","160","42.45","40.75625","34","26","46","45","35.9376771561175","43.3570276802245","-0.457554205544561","-0.61979346926862","-0.294007342057541","0.828877787037717","0.648184582148736","1.00760209719291","10.4845668358367","159","7.01862435277479e-20","35.462264936563","2.46914454098364","14.362166470188","13152","2.00571818800453e-46","13313","|stimuli_external|stimuli_outlier_data|participant_outlier_fixed|trial_external"
"0","1","0","1","0","0","0","1","1","6.02820208126009","6.11224835268933","0.157346287792879","0.149890929278102","160","43.75625","42.05","38","30","46","46","0.0840462714292339","0.0689606342360411","-0.547109964284154","-0.712547821002438","-0.38016669878052","1.21875722809563","1.01287060940913","1.42237093288563","15.4161950223022","159","2.22276015257328e-33","0.0834450092492257","0.00387771633480542","21.519111261503","13568","4.99467305819337e-101","13729","433.981883570556","468.614745033259","76.2836295177014","79.3427651080114","160","43.75625","42.05","38","30","46","46","34.6328614627033","40.5713384840295","-0.445076961989599","-0.606913482001394","-0.281962307509486","0.853628762490452","0.671528747237962","1.03373013945621","10.7976446628029","159","9.86260017059677e-21","34.2777453049094","2.40605595418653","14.2464456178861","13568","1.00752011294716e-45","13729","|stimuli_outlier_fixed|stimuli_outlier_data|participant_outlier_fixed|trial_external"
"1","1","1","1","0","0","0","0","0","6.02642778947521","6.10804546303394","0.155697742390223","0.145753805568378","152","43.7828947368421","42.2434210526316","38","32","46","46","0.0816176735587308","0.0684430343341246","-0.54149779035097","-0.710994455024282","-0.370428420069355","1.19249057778897","0.983142656520956","1.39945752644845","14.7020112322618","151","6.19392634946483e-31","0.0812732381820846","0.00390233732107637","20.8268100615319","12923","8.84638243899958e-95","13076","432.571861233408","465.593119346697","75.7943752104135","74.7736383641277","152","43.7828947368421","42.2434210526316","38","32","46","46","33.0212581132896","38.1834862040691","-0.438622484674567","-0.60443862863536","-0.271476830486139","0.864804694280919","0.677279279454708","1.05021239179197","10.6620283345172","151","3.88165132218743e-20","32.8542394446903","2.35151301686814","13.9715320344887","12923","4.86127438562033e-44","13076","|participant_outlier_fixed|participant_external|participant_outlier_data|trial_external"
"1","0","1","1","1","0","0","0","0","6.02860608315461","6.11065204351871","0.148930751837988","0.141779116875187","153","43.3856209150327","42.2549019607843","33","34","46","46","0.0820459603641043","0.0692915194981674","-0.564452529439606","-0.734312812498411","-0.392980548277616","1.18406929099418","0.976023127176852","1.38975401680435","14.6461282644576","152","7.48721888163575e-31","0.0813138759432274","0.00382479877108517","21.2596481043517","12949","1.28896241243887e-98","13103","432.754508472211","466.611977267373","72.7464351456675","73.8933370768474","153","43.3856209150327","42.2549019607843","33","34","46","46","33.8574687951622","39.3968420486803","-0.461777432984362","-0.627814760500581","-0.294362058719685","0.859395500617196","0.672808224273911","1.04388542382578","10.6301352696758","152","4.41699639057299e-20","33.5186380222269","2.3575095346562","14.2178165260803","12949","1.56289021459812e-45","13103","|trial_outlier_fixed|participant_external|participant_outlier_data|trial_external"
"1","0","1","1","0","1","0","0","0","6.0049838754158","6.09177112592147","0.137934380287418","0.13062497137977","152","42.6710526315789","41.3157894736842","28","30","46","46","0.0867872505056719","0.0592314396712227","-0.646317098748605","-0.820288173717494","-0.470560562241873","1.46522270921328","1.23479672940316","1.69319469266419","18.064478772285","151","1.42979043876789e-39","0.0868266718160471","0.00337403025155085","25.7338154499764","12613","2.23119204411622e-142","12766","417.501022432039","452.822971893863","59.4081518420847","59.5963798973909","152","42.6710526315789","41.3157894736842","28","30","46","46","35.3219494618239","26.6751247089407","-0.59362360316077","-0.765257252224299","-0.42030698766761","1.32415311445517","1.10491035101139","1.540967288936","16.3252560016449","151","3.62836802333337e-35","35.325256690454","1.49722465335356","23.5938251559849","12613","1.7790190307252e-120","12766","|trial_outlier_data|participant_external|participant_outlier_data|trial_external"
"1","0","1","1","0","0","1","0","0","6.02565672824507","6.11166695726704","0.154226937268676","0.149841926863775","153","42.4183006535948","40.8496732026144","37","33","46","46","0.086010229021977","0.0686348303432904","-0.56572861721555","-0.735640848293832","-0.394201996196878","1.25315715929915","1.04002528892141","1.46389857462954","15.5006979998681","152","4.19263823318068e-33","0.0855854912355196","0.00402811369666279","21.2470396022897","12586","1.8629602929311e-98","12740","432.980816979743","468.409619174874","76.0509482189707","79.8924938109677","153","42.4183006535948","40.8496732026144","37","33","46","46","35.4288021951317","41.120011362994","-0.454380148776375","-0.620169943107577","-0.28723042447322","0.861595146031889","0.67487790467768","1.04621238853867","10.6573433808269","152","3.73635757916527e-20","35.1421424572712","2.5596954923909","13.7290324422326","12586","1.37850550202586e-42","12740","|stimuli_external|participant_external|participant_outlier_data|trial_external"
"1","0","1","1","0","0","0","1","0","6.02900034048582","6.11133138616336","0.154093644654112","0.146639677543907","153","43.7712418300654","42.2418300653595","39","34","46","46","0.0823310456775415","0.0682640824885028","-0.547535238701153","-0.716716929091699","-0.376778032527065","1.20606683157879","0.996418897603862","1.4133432398209","14.9182228144601","152","1.42727904782904e-31","0.0820065527643869","0.00394012996274091","20.8131593475003","13006","1.13969820868499e-94","13160","434.192431566508","467.494167995762","75.263062244129","75.8034622579622","153","43.7712418300654","42.2418300653595","39","34","46","46","33.3017364292535","39.3923632902141","-0.440888364103359","-0.606236589874931","-0.274213683868413","0.84538559374848","0.659620593442172","1.02907040609416","10.4568422922015","152","1.28067401602022e-19","33.1355457133192","2.4611688272438","13.4633371536836","13006","4.83898313943615e-41","13160","|stimuli_outlier_fixed|participant_external|participant_outlier_data|trial_external"
"1","0","1","1","0","0","0","0","1","6.0237637053488","6.10802124688823","0.156290222756365","0.148205468990065","152","43.5855263157895","42.4078947368421","38","35","46","46","0.084257541539429","0.0684318361294642","-0.553423538153671","-0.723393389293764","-0.381854976868018","1.2312623232851","1.01905953296514","1.44106733705598","15.1800214139735","151","3.42771579749324e-32","0.0838671167102577","0.00396759735999461","21.1380110179254","12918","1.58048034462473e-97","13071","432.25031360451","466.291062698442","76.7351416001292","77.1673303519157","152","43.5855263157895","42.4078947368421","38","35","46","46","34.0407490939323","40.1328912454185","-0.44236780166259","-0.60830502256107","-0.275091634288736","0.848200765944525","0.661656450843799","1.03264764987466","10.4573213578349","151","1.36056771137361e-19","33.8763222842373","2.48281767071158","13.6443052922723","12918","4.27216296135869e-42","13071","|stimuli_outlier_data|participant_external|participant_outlier_data|trial_external"
"1","1","1","1","0","0","0","0","0","6.02247501915403","6.10736117822254","0.150610843545613","0.144809833887802","152","43.75","42.3026315789474","38","32","46","46","0.0848861590685107","0.0677210656845737","-0.574679875532029","-0.745516375366017","-0.402199459522668","1.25346756153967","1.0396070375456","1.46492178239515","15.4537859772451","151","6.59042261963884e-33","0.0845462084119694","0.00395338249028224","21.3857901732988","12927","9.59702293003576e-100","13080","431.093458837923","465.667788375713","72.5191718829027","75.1324502049971","152","43.75","42.3026315789474","38","32","46","46","34.5743295377898","39.1536576448382","-0.468323057327565","-0.635126568450852","-0.300116394592955","0.883042137503796","0.694423826171426","1.06952132534844","10.8868746352801","151","9.75508096388405e-21","34.3859724827826","2.47221428345828","13.9089773539701","12927","1.15255203016601e-43","13080","|participant_external|participant_outlier_fixed|participant_outlier_data|trial_external"
"0","1","1","1","1","0","0","0","0","6.03121593199199","6.11135994025165","0.150593132117062","0.144193641066072","156","43.4423076923077","42.2628205128205","35","33","46","46","0.080144008259659","0.0676847131461869","-0.543742226927328","-0.711147700101028","-0.374799750617677","1.18407842087714","0.978057004097758","1.38778384997151","14.7891347366489","155","1.99050853891797e-31","0.0798024648163259","0.00380699468721232","20.9620636152664","13213","5.27969603990059e-96","13370","434.559296854981","467.107744826432","74.3169744245821","75.2301840375967","156","43.4423076923077","42.2628205128205","35","33","46","46","32.5484479714504","39.6047790883536","-0.435293432602159","-0.598872109351531","-0.270427706565663","0.8218313223977","0.639220864919644","1.00243123931737","10.2646699267895","155","3.4817270857656e-19","32.3848721796149","2.42890156965781","13.3331348557601","13213","2.70439327989838e-40","13370","|trial_outlier_fixed|participant_outlier_fixed|participant_outlier_data|trial_external"
"0","1","1","1","0","1","0","0","0","5.99831217144796","6.08515891182524","0.128363285278715","0.123747226027197","153","42.797385620915","41.4117647058824","35","30","46","46","0.0868467403772782","0.0578553703387582","-0.688957710865913","-0.86437230162977","-0.511693481455243","1.50110075985631","1.26851422966748","1.73124627878643","18.5675909627475","152","6.33370844285086e-41","0.0864943910566785","0.00335110791933266","25.810685044695","12730","3.14109574875144e-143","12884","414.124209702866","449.422784067685","54.079601283586","55.6188233576694","153","42.797385620915","41.4117647058824","35","30","46","46","35.2985743648197","25.9744257291389","-0.643556632289951","-0.81683434189265","-0.468510290980538","1.35897419765553","1.13775587956722","1.57777138522038","16.8095824782683","152","1.69998023245417e-36","35.1379968432277","1.48025182333223","23.737850742266","12730","6.40504325852556e-122","12884","|trial_outlier_data|participant_outlier_fixed|participant_outlier_data|trial_external"
"0","1","1","1","0","0","1","0","0","6.02802907202684","6.11130274194025","0.15710551389011","0.147637633120264","158","42.3987341772152","41.0063291139241","37","30","46","46","0.0832736699134169","0.0706999212292382","-0.546517096317719","-0.712971507457868","-0.378539382329758","1.17784671419095","0.973586675164558","1.37982302470728","14.8053036232495","157","1.33866526406759e-31","0.0830083464702129","0.00395539550943883","20.9861052509486","13019","3.41210390892749e-96","13178","434.156114745125","467.816133859597","77.4160833875039","78.2582839562616","158","42.3987341772152","41.0063291139241","37","30","46","46","33.6600191144719","41.0650789171496","-0.43244137989837","-0.594895952607395","-0.268723094748621","0.819675013467825","0.638352962642918","0.999014796958617","10.3031551564144","157","2.44338840183186e-19","33.5125439820576","2.47488478180486","13.5410521849093","13019","1.70852700443513e-41","13178","|stimuli_external|participant_outlier_fixed|participant_outlier_data|trial_external"
"0","1","1","1","0","0","0","1","0","6.02633288891684","6.10902285843796","0.154940986580547","0.145445804180875","157","43.6305732484076","42.3248407643312","36","34","46","46","0.0826899695211193","0.0687727771297797","-0.550556629414473","-0.717696225875389","-0.381875471042815","1.20236484510545","0.995692406810549","1.40672782616488","15.0655883276106","156","3.11246844881814e-32","0.0822570207920724","0.00387472321609366","21.2291346257761","13337","2.16426588591817e-98","13495","432.967410860845","466.318068043931","75.8659585683814","75.4466463731039","157","43.6305732484076","42.3248407643312","36","34","46","46","33.3506571830863","40.1132342499248","-0.440817963526349","-0.604051573590122","-0.276292027112928","0.831412819402585","0.648845717845806","1.01197010745433","10.4175727678722","156","1.2749466351301e-19","33.1347702725854","2.41546350441505","13.717768954911","13337","1.544698994967e-42","13495","|stimuli_outlier_fixed|participant_outlier_fixed|participant_outlier_data|trial_external"
"0","1","1","1","0","0","0","0","1","6.02625527788761","6.10922880670807","0.15494228418492","0.145176446616895","157","43.7579617834395","42.2484076433121","38","33","46","46","0.0829735288204584","0.0692245443547585","-0.552938022887019","-0.720171283569251","-0.384158205209411","1.19861430066249","0.992212117876491","1.40270867018968","15.0185941404368","156","4.15845033942059e-32","0.0826149808345832","0.0038716072554033","21.3386780694978","13345","2.25365248491414e-99","13503","432.872699538247","466.365376178255","75.7862903502451","75.2385804069375","157","43.7579617834395","42.2484076433121","38","33","46","46","33.4926766400082","39.7865537803878","-0.443538557220256","-0.606859066215534","-0.278919099921947","0.84180893939394","0.658647545407491","1.0229476577071","10.5478357779991","156","5.68171720771016e-20","33.3089433929225","2.40332145489369","13.8595456405127","13345","2.22451330771002e-43","13503","|stimuli_outlier_data|participant_outlier_fixed|participant_outlier_data|trial_external"
"1","0","1","1","1","0","0","0","0","6.02971874874658","6.11342675221574","0.153499397544768","0.144510864073374","152","43.3421052631579","42.2434210526316","36","34","46","46","0.083708003469158","0.0662322256570383","-0.561779336151974","-0.732086328458554","-0.389855688319202","1.2638561159429","1.04921449505227","1.47608770274536","15.5818646777128","151","3.05422200173154e-33","0.0832915487558788","0.0038754949733087","21.4918479651049","12856","1.08637648496464e-100","13009","434.239324986705","468.226229682661","75.6148432679564","74.836674805155","152","43.3421052631579","42.2434210526316","36","34","46","46","33.9869046959559","38.4859354989818","-0.451798760574023","-0.618045263278122","-0.284189741007614","0.883099351888044","0.694477587041866","1.06958192751576","10.887580021583","151","9.71285831863492e-21","33.7628642731396","2.47970952945644","13.6156529109845","12856","6.3113294328057e-42","13009","|participant_external|trial_outlier_fixed|participant_outlier_data|trial_external"
"0","1","1","1","1","0","0","0","0","6.02962521890515","6.1105039908914","0.152587579146727","0.144254325290127","157","43.5605095541401","42.1019108280255","35","34","46","46","0.0808787719862417","0.0678529596263893","-0.544928265028339","-0.711847956855053","-0.376478887750425","1.19197117460424","0.986046507083718","1.3955909974331","14.9353560095073","156","6.95000117550137e-32","0.0804895231210763","0.00380737424080862","21.1404285552927","13291","1.35530233475669e-97","13449","434.05996706075","466.741749499456","75.2451547527149","74.7865810910469","157","43.5605095541401","42.1019108280255","35","34","46","46","32.6817824387054","39.3805614970958","-0.435664924556217","-0.598735357524631","-0.271314767819956","0.82989630407163","0.647415453771728","1.01036924198813","10.3985708852392","156","1.43429113730562e-19","32.5318863541702","2.42468789780912","13.4169376535285","13291","8.86297921418836e-41","13449","|participant_outlier_fixed|trial_outlier_fixed|participant_outlier_data|trial_external"
"0","0","1","1","1","1","0","0","0","6.00809671006617","6.09338354827123","0.134707644483758","0.128106949899107","157","42.3694267515924","41.1656050955414","28","30","46","46","0.0852868382050576","0.0571072050156034","-0.649026652460657","-0.820339840472591","-0.475980221756475","1.49345145120926","1.26448707005195","1.72003746852188","18.7128930480482","156","1.02781491185236e-41","0.0850019379832633","0.0032049198060543","26.5223291461737","12957","5.52823631565343e-151","13115","418.266384714123","453.168757890599","58.2568697996108","58.6344486002976","157","42.3694267515924","41.1656050955414","28","30","46","46","34.9023731764758","25.8397349064094","-0.597176482466693","-0.766216069660272","-0.426500786367266","1.35072489338188","1.13299880928795","1.5660933256571","16.9245344043324","156","3.84321595498982e-37","34.7952192223788","1.46654614723034","23.7259627241131","12957","7.57165224189632e-122","13115","|trial_outlier_data|trial_outlier_fixed|participant_outlier_data|trial_external"
"0","0","1","1","1","0","1","0","0","6.02979345510409","6.11044002793338","0.151903300256488","0.145806170177598","157","42.0955414012739","40.9554140127389","33","33","46","46","0.0806465728292883","0.0678389461685063","-0.541780365345442","-0.708577968455716","-0.373459762486046","1.18879459932896","0.983097735182763","1.39218806409426","14.895553635391","156","8.88638762834424e-32","0.0802532551263589","0.00385893402283909","20.7967419632935","12881","1.64154181009885e-94","13039","433.976983584822","466.851361035983","74.7534242658195","76.0348309826314","157","42.0955414012739","40.9554140127389","33","33","46","46","32.8743774511612","39.4171529930761","-0.436033660539341","-0.599115708271364","-0.271670984632258","0.834011970802049","0.651296782239377","1.01471410230031","10.4501400415619","156","1.04183548507208e-19","32.7069896105646","2.46872921492422","13.2485123977311","12881","8.38028468086306e-40","13039","|stimuli_external|trial_outlier_fixed|participant_outlier_data|trial_external"
"0","0","1","1","1","0","0","1","0","6.02885127597579","6.11071420514453","0.151919450392943","0.143881766647013","157","43.4968152866242","42.171974522293","35","33","46","46","0.0818629291687352","0.0672798744131883","-0.553499610230996","-0.720755012816978","-0.384696475286792","1.21675211023712","1.00903856367816","1.42215010426679","15.2458602430082","156","1.02598593592451e-32","0.0815593532226133","0.00380117756816445","21.456338663494","13292","1.99553090364438e-100","13450","433.544026657104","466.855914749096","74.6971263864257","74.7655645315411","157","43.4968152866242","42.171974522293","35","33","46","46","33.3118880919919","39.1355019502058","-0.445755230116595","-0.609146923705946","-0.281059209061507","0.851193582092708","0.667491224329045","1.0328619072409","10.6654250139759","156","2.73562398751861e-20","33.1938798002308","2.42144837557684","13.7082748222222","13292","1.76140293832491e-42","13450","|stimuli_outlier_fixed|trial_outlier_fixed|participant_outlier_data|trial_external"
"0","0","1","1","1","0","0","0","1","6.02858996596507","6.10921344010882","0.152983238627374","0.143982193514895","157","43.4076433121019","42.2802547770701","34","34","46","46","0.0806234741437488","0.0685833041555059","-0.542982215553786","-0.709826354928471","-0.37461252020424","1.17555540865956","0.970804234622714","1.37800938935806","14.7296670517739","156","2.47827217695044e-31","0.0802335249928512","0.00378117552839468","21.2192013807185","13295","2.6858674193387e-98","13453","433.536440706452","465.759361402455","75.4680328378975","74.5196011791939","157","43.4076433121019","42.2802547770701","34","34","46","46","32.2229206960024","39.3737038182061","-0.429674364919051","-0.592557437243515","-0.265526318048306","0.81838683108859","0.636556899132103","0.9982234870733","10.2543576021113","156","3.501778368063e-19","32.0331391530055","2.3823704821473","13.4459100266106","13295","6.02348115136423e-41","13453","|stimuli_outlier_data|trial_outlier_fixed|participant_outlier_data|trial_external"
"1","0","1","1","0","1","0","0","0","6.00569533184353","6.09258760587206","0.135962415013276","0.130008984583261","153","42.5098039215686","41.2352941176471","24","30","46","46","0.0868922740285344","0.0578190947588859","-0.653395621937889","-0.827125810212077","-0.47787868984939","1.50283006662224","1.27010193566294","1.73311707029282","18.5889813061126","152","5.60713639533499e-41","0.0867249110549919","0.0033299692908352","26.0437570081135","12659","1.0500465542417e-145","12813","417.425614813515","453.031309679038","58.1611663507866","59.0525058530122","153","42.5098039215686","41.2352941176471","24","30","46","46","35.6056948655236","25.8795120013872","-0.607534841219139","-0.779207157309586","-0.434162855060865","1.37582558989578","1.15328846945481","1.59593805270067","17.0180226887041","152","4.98164646039112e-37","35.4845128413042","1.47352015090314","24.0814574673819","12659","2.51868361299922e-125","12813","|participant_external|trial_outlier_data|participant_outlier_data|trial_external"
"0","1","1","1","0","1","0","0","0","6.00664130241924","6.09179694610667","0.13660419149749","0.129985367178279","157","42.6369426751592","41.2738853503185","27","30","46","46","0.0851556436874248","0.0576712954629433","-0.638852054899812","-0.809706061949417","-0.46628320197244","1.47656894134","1.24896195113527","1.70179893794084","18.5013558057025","156","3.50265989983312e-41","0.084971669475498","0.00331725511677965","25.6150541589902","13016","3.17121454545602e-141","13174","418.095875461375","452.791486633155","58.7092454502565","59.3044556690439","157","42.6369426751592","41.2738853503185","27","30","46","46","34.6956111717805","25.7594168288712","-0.587992933747695","-0.756647277540225","-0.417720565027846","1.34690980786854","1.1294763988775","1.56198643031147","16.8767315198648","156","5.11751084950568e-37","34.5802574892286","1.47417169131821","23.4574152338434","13016","3.24440966808366e-119","13174","|participant_outlier_fixed|trial_outlier_data|participant_outlier_data|trial_external"
"0","0","1","1","1","1","0","0","0","6.00868646676858","6.0934509549933","0.134105375243146","0.128845657329324","157","42.3312101910828","41.2356687898089","27","29","46","46","0.0847644882247181","0.0575328541036457","-0.644716907140169","-0.815834828597491","-0.471873496069642","1.47332319151097","1.24597634025214","1.69829334289937","18.460686676912","156","4.43646125777633e-41","0.0846364389285926","0.00321413056035759","26.3326076334548","12962","6.45957234575645e-149","13120","418.539054081886","453.27049800241","58.1217453748261","58.9150140460279","157","42.3312101910828","41.2356687898089","27","29","46","46","34.7314439205246","26.0915248558843","-0.5935134241992","-0.762398710282341","-0.4229992105868","1.33113890860586","1.11491085465174","1.54501394509077","16.6791227184973","156","1.67598579936665e-36","34.6771221750604","1.47092582507729","23.5750311700717","12962","2.32806805137334e-120","13120","|trial_outlier_fixed|trial_outlier_data|participant_outlier_data|trial_external"
"0","0","1","1","0","1","1","0","0","6.00781756053888","6.09254036275491","0.138337483237225","0.130262538950485","158","41.4556962025316","39.8544303797468","27","30","46","46","0.0847228022160379","0.0587174555975469","-0.630847321053679","-0.800806379486981","-0.459198920879076","1.44288953521306","1.21868699897206","1.66473362831294","18.136840223995","157","2.33223485165882e-40","0.0847565662551534","0.00336328363791755","25.2005407155111","12688","8.8622471928846e-137","12847","418.67241510107","453.154951310381","59.494577620549","59.2653138363801","158","41.4556962025316","39.8544303797468","27","30","46","46","34.4825362093109","26.1301664667308","-0.580710133468196","-0.748531345060947","-0.411295618109035","1.31964471995287","1.10497829774087","1.53197594480914","16.5876769178243","157","2.401696386558e-36","34.4652517336551","1.49482416461551","23.0563918817302","12688","2.91813556342769e-115","12847","|stimuli_external|trial_outlier_data|participant_outlier_data|trial_external"
"0","0","1","1","0","1","0","1","0","6.00560346614401","6.09248967547505","0.136271205431768","0.129704268110852","157","42.5668789808917","41.3184713375796","27","29","46","46","0.0868862093310377","0.0585553220187473","-0.653340010443602","-0.824849753289304","-0.480089323260371","1.48383112474763","1.2556411196273","1.70964351469515","18.592350702987","156","2.06566475736859e-41","0.0867043317768427","0.00331165895789642","26.1815400918933","13012","2.71691954991946e-147","13170","417.586702942032","453.10118861697","58.5639835392023","59.0916048758924","157","42.5668789808917","41.3184713375796","27","29","46","46","35.5144856749377","26.2881146960512","-0.603702487120983","-0.773019063972256","-0.432737111789186","1.35097119308721","1.1332261995443","1.56635847956413","16.9276205307947","156","3.7728501451186e-37","35.4084397840573","1.47179157031193","24.0580531226666","13012","3.64568789562529e-125","13170","|stimuli_outlier_fixed|trial_outlier_data|participant_outlier_data|trial_external"
"0","0","1","1","0","1","0","0","1","6.0062587980886","6.09209163943174","0.136433663238405","0.129180625706904","157","42.6433121019108","41.2165605095541","27","29","46","46","0.0858328413431364","0.0580142286598989","-0.646296866662997","-0.817486242503842","-0.473379152195676","1.47951361805258","1.25167038745773","1.70497959709845","18.5382524991563","156","2.82718341907632e-41","0.0856860955150127","0.00331508635857825","25.8473192691611","13008","1.07091093096009e-143","13166","417.90689919946","452.8668107075","58.6882770265163","58.831329963158","157","42.6433121019108","41.2165605095541","27","29","46","46","34.9599115080396","25.9535409332995","-0.594963043249648","-0.763909291349375","-0.424385020615689","1.34701895197601","1.12957717584829","1.56210391655245","16.8780990916116","156","5.07574073597442e-37","34.8691213057891","1.47298239102473","23.6724631049602","13008","2.50095018282821e-121","13166","|stimuli_outlier_data|trial_outlier_data|participant_outlier_data|trial_external"
"1","0","1","1","0","0","1","0","0","6.03124874195732","6.11361581789587","0.15348930737937","0.146224558806008","153","42.4248366013072","41.0392156862745","36","33","46","46","0.0823670759385477","0.0722732661648011","-0.549638073051997","-0.718903087967017","-0.378792994673953","1.13966173537432","0.93479729862351","1.34218767825437","14.0968371372692","152","2.16056363297983e-29","0.0818771562764695","0.0040498585449955","20.2172879291418","12616","1.79083396037068e-89","12770","435.501530633301","469.20692229043","76.7869435883088","78.6400582386988","153","42.4248366013072","41.0392156862745","36","33","46","46","33.705391657129","43.2518701975409","-0.433713463695883","-0.598832103136961","-0.267286397797837","0.779281716679278","0.597265091723283","0.959306674033385","9.63918248994395","152","1.86797810211024e-17","33.3972488466055","2.57998667022465","12.9447369755974","12616","4.39676647512464e-38","12770","|participant_external|stimuli_external|participant_outlier_data|trial_external"
