"exclusion","num_people","num_trials","order","row_number"
"trial_outlier_data",160,13487,3,3182
"stimuli_outlier_fixed",160,13487,4,3182
"final",160,13487,5,3182
"trial_outlier_fixed",160,14652,1,3183
"stimuli_external",160,14212,2,3183
"trial_outlier_data",160,13843,3,3183
"stimuli_outlier_fixed",160,13843,4,3183
"final",160,13843,5,3183
"stimuli_outlier_data",160,14720,1,3184
"stimuli_external",160,14278,2,3184
"trial_outlier_data",160,13902,3,3184
"stimuli_outlier_fixed",160,13902,4,3184
"final",160,13902,5,3184
"participant_external",155,14260,1,3185
"stimuli_outlier_data",155,14260,2,3185
"trial_outlier_data",155,13895,3,3185
"stimuli_outlier_fixed",155,13895,4,3185
"final",155,13895,5,3185
"participant_outlier_fixed",160,14720,1,3186
"stimuli_outlier_data",160,14720,2,3186
"trial_outlier_data",160,14333,3,3186
"stimuli_outlier_fixed",160,14333,4,3186
"final",160,14333,5,3186
"participant_outlier_data",157,14444,1,3187
"stimuli_outlier_data",157,14444,2,3187
"trial_outlier_data",157,14054,3,3187
"stimuli_outlier_fixed",157,14054,4,3187
"final",157,14054,5,3187
"trial_external",160,14278,1,3188
"stimuli_outlier_data",160,14278,2,3188
"trial_outlier_data",160,13904,3,3188
"stimuli_outlier_fixed",160,13904,4,3188
"final",160,13904,5,3188
"trial_outlier_fixed",160,14652,1,3189
"stimuli_outlier_data",160,14652,2,3189
"trial_outlier_data",160,14265,3,3189
"stimuli_outlier_fixed",160,14265,4,3189
"final",160,14265,5,3189
"stimuli_external",160,14278,1,3190
"stimuli_outlier_data",160,14278,2,3190
"trial_outlier_data",160,13906,3,3190
"stimuli_outlier_fixed",160,13906,4,3190
"final",160,13906,5,3190
"participant_outlier_fixed",160,14720,1,3191
"participant_external",155,14260,2,3191
"stimuli_external",155,13832,3,3191
"stimuli_outlier_fixed",155,13832,4,3191
"final",155,13832,5,3191
"participant_outlier_data",157,14444,1,3192
"participant_external",152,13984,2,3192
"stimuli_external",152,13564,3,3192
"stimuli_outlier_fixed",152,13564,4,3192
"final",152,13564,5,3192
"trial_external",160,14278,1,3193
"participant_external",155,13826,2,3193
"stimuli_external",155,13411,3,3193
"stimuli_outlier_fixed",155,13411,4,3193
"final",155,13411,5,3193
"trial_outlier_fixed",160,14652,1,3194
"participant_external",155,14193,2,3194
"stimuli_external",155,13767,3,3194
"stimuli_outlier_fixed",155,13767,4,3194
"final",155,13767,5,3194
"trial_outlier_data",160,14333,1,3195
"participant_external",155,13880,2,3195
"stimuli_external",155,13463,3,3195
"stimuli_outlier_fixed",155,13463,4,3195
"final",155,13463,5,3195
"stimuli_outlier_data",160,14720,1,3196
"participant_external",155,14260,2,3196
"stimuli_external",155,13832,3,3196
"stimuli_outlier_fixed",155,13832,4,3196
"final",155,13832,5,3196
"participant_external",155,14260,1,3197
"participant_outlier_fixed",155,14260,2,3197
"stimuli_external",155,13832,3,3197
"stimuli_outlier_fixed",155,13832,4,3197
"final",155,13832,5,3197
"participant_outlier_data",157,14444,1,3198
"participant_outlier_fixed",157,14444,2,3198
"stimuli_external",157,14010,3,3198
"stimuli_outlier_fixed",157,14010,4,3198
"final",157,14010,5,3198
"trial_external",160,14278,1,3199
"participant_outlier_fixed",160,14278,2,3199
"stimuli_external",160,13849,3,3199
"stimuli_outlier_fixed",160,13849,4,3199
"final",160,13849,5,3199
"trial_outlier_fixed",160,14652,1,3200
"participant_outlier_fixed",159,14573,2,3200
"stimuli_external",159,14135,3,3200
"stimuli_outlier_fixed",159,14135,4,3200
"final",159,14135,5,3200
"trial_outlier_data",160,14333,1,3201
"participant_outlier_fixed",155,13967,2,3201
"stimuli_external",155,13547,3,3201
"stimuli_outlier_fixed",155,13547,4,3201
"final",155,13547,5,3201
"stimuli_outlier_data",160,14720,1,3202
"participant_outlier_fixed",160,14720,2,3202
"stimuli_external",160,14278,3,3202
"stimuli_outlier_fixed",160,14278,4,3202
"final",160,14278,5,3202
"participant_external",155,14260,1,3203
"participant_outlier_data",152,13984,2,3203
"stimuli_external",152,13564,3,3203
"stimuli_outlier_fixed",152,13564,4,3203
"final",152,13564,5,3203
"participant_outlier_fixed",160,14720,1,3204
"participant_outlier_data",157,14444,2,3204
"stimuli_external",157,14010,3,3204
"stimuli_outlier_fixed",157,14010,4,3204
"final",157,14010,5,3204
"trial_external",160,14278,1,3205
"participant_outlier_data",158,14098,2,3205
"stimuli_external",158,13675,3,3205
"stimuli_outlier_fixed",158,13675,4,3205
"final",158,13675,5,3205
"trial_outlier_fixed",160,14652,1,3206
"participant_outlier_data",157,14379,2,3206
"stimuli_external",157,13947,3,3206
"stimuli_outlier_fixed",157,13947,4,3206
"final",157,13947,5,3206
"trial_outlier_data",160,14333,1,3207
"participant_outlier_data",157,14087,2,3207
"stimuli_external",157,13664,3,3207
"stimuli_outlier_fixed",157,13664,4,3207
"final",157,13664,5,3207
"stimuli_outlier_data",160,14720,1,3208
"participant_outlier_data",157,14444,2,3208
"stimuli_external",157,14010,3,3208
"stimuli_outlier_fixed",157,14010,4,3208
"final",157,14010,5,3208
"participant_external",155,14260,1,3209
"trial_external",155,13832,2,3209
"stimuli_external",155,13417,3,3209
"stimuli_outlier_fixed",155,13417,4,3209
"final",155,13417,5,3209
"participant_outlier_fixed",160,14720,1,3210
"trial_external",160,14278,2,3210
"stimuli_external",160,13849,3,3210
"stimuli_outlier_fixed",160,13849,4,3210
"final",160,13849,5,3210
"participant_outlier_data",157,14444,1,3211
"trial_external",157,14010,2,3211
"stimuli_external",157,13589,3,3211
"stimuli_outlier_fixed",157,13589,4,3211
"final",157,13589,5,3211
"trial_outlier_fixed",160,14652,1,3212
"trial_external",160,14212,2,3212
"stimuli_external",160,13785,3,3212
"stimuli_outlier_fixed",160,13785,4,3212
"final",160,13785,5,3212
"trial_outlier_data",160,14333,1,3213
"trial_external",160,13903,2,3213
"stimuli_external",160,13485,3,3213
"stimuli_outlier_fixed",160,13485,4,3213
"final",160,13485,5,3213
"stimuli_outlier_data",160,14720,1,3214
"trial_external",160,14278,2,3214
"stimuli_external",160,13849,3,3214
"stimuli_outlier_fixed",160,13849,4,3214
"final",160,13849,5,3214
"participant_external",155,14260,1,3215
"trial_outlier_fixed",155,14194,2,3215
"stimuli_external",155,13768,3,3215
"stimuli_outlier_fixed",155,13768,4,3215
"final",155,13768,5,3215
"participant_outlier_fixed",160,14720,1,3216
"trial_outlier_fixed",160,14652,2,3216
"stimuli_external",160,14212,3,3216
"stimuli_outlier_fixed",160,14212,4,3216
"final",160,14212,5,3216
"participant_outlier_data",157,14444,1,3217
"trial_outlier_fixed",157,14379,2,3217
"stimuli_external",157,13947,3,3217
"stimuli_outlier_fixed",157,13947,4,3217
"final",157,13947,5,3217
"trial_external",160,14278,1,3218
"trial_outlier_fixed",160,14210,2,3218
"stimuli_external",160,13783,3,3218
"stimuli_outlier_fixed",160,13783,4,3218
"final",160,13783,5,3218
"trial_outlier_data",160,14333,1,3219
"trial_outlier_fixed",160,14265,2,3219
"stimuli_external",160,13837,3,3219
"stimuli_outlier_fixed",160,13837,4,3219
"final",160,13837,5,3219
"stimuli_outlier_data",160,14720,1,3220
"trial_outlier_fixed",160,14652,2,3220
"stimuli_external",160,14212,3,3220
"stimuli_outlier_fixed",160,14212,4,3220
"final",160,14212,5,3220
"participant_external",155,14260,1,3221
"trial_outlier_data",155,13885,2,3221
"stimuli_external",155,13468,3,3221
"stimuli_outlier_fixed",155,13468,4,3221
"final",155,13468,5,3221
"participant_outlier_fixed",160,14720,1,3222
"trial_outlier_data",160,14333,2,3222
"stimuli_external",160,13903,3,3222
"stimuli_outlier_fixed",160,13903,4,3222
"final",160,13903,5,3222
"participant_outlier_data",157,14444,1,3223
"trial_outlier_data",157,14054,2,3223
"stimuli_external",157,13632,3,3223
"stimuli_outlier_fixed",157,13632,4,3223
"final",157,13632,5,3223
"trial_external",160,14278,1,3224
"trial_outlier_data",160,13910,2,3224
"stimuli_external",160,13492,3,3224
"stimuli_outlier_fixed",160,13492,4,3224
"final",160,13492,5,3224
"trial_outlier_fixed",160,14652,1,3225
"trial_outlier_data",160,14265,2,3225
"stimuli_external",160,13837,3,3225
"stimuli_outlier_fixed",160,13837,4,3225
"final",160,13837,5,3225
"stimuli_outlier_data",160,14720,1,3226
"trial_outlier_data",160,14333,2,3226
"stimuli_external",160,13903,3,3226
"stimuli_outlier_fixed",160,13903,4,3226
"final",160,13903,5,3226
"participant_external",155,14260,1,3227
"stimuli_outlier_data",155,14260,2,3227
"stimuli_external",155,13832,3,3227
"stimuli_outlier_fixed",155,13832,4,3227
"final",155,13832,5,3227
"participant_outlier_fixed",160,14720,1,3228
"stimuli_outlier_data",160,14720,2,3228
"stimuli_external",160,14278,3,3228
"stimuli_outlier_fixed",160,14278,4,3228
"final",160,14278,5,3228
"participant_outlier_data",157,14444,1,3229
"stimuli_outlier_data",157,14444,2,3229
"stimuli_external",157,14010,3,3229
"stimuli_outlier_fixed",157,14010,4,3229
"final",157,14010,5,3229
"trial_external",160,14278,1,3230
"stimuli_outlier_data",160,14278,2,3230
"stimuli_external",160,13849,3,3230
"stimuli_outlier_fixed",160,13849,4,3230
"final",160,13849,5,3230
"trial_outlier_fixed",160,14652,1,3231
"stimuli_outlier_data",160,14652,2,3231
"stimuli_external",160,14212,3,3231
"stimuli_outlier_fixed",160,14212,4,3231
"final",160,14212,5,3231
"trial_outlier_data",160,14333,1,3232
"stimuli_outlier_data",160,14333,2,3232
"stimuli_external",160,13903,3,3232
"stimuli_outlier_fixed",160,13903,4,3232
"final",160,13903,5,3232
"participant_outlier_fixed",160,14720,1,3233
"participant_external",155,14260,2,3233
"stimuli_outlier_data",155,14260,3,3233
"stimuli_outlier_fixed",155,14260,4,3233
"final",155,14260,5,3233
"participant_outlier_data",157,14444,1,3234
"participant_external",152,13984,2,3234
"stimuli_outlier_data",152,13984,3,3234
"stimuli_outlier_fixed",152,13984,4,3234
"final",152,13984,5,3234
"trial_external",160,14278,1,3235
"participant_external",155,13831,2,3235
"stimuli_outlier_data",155,13831,3,3235
"stimuli_outlier_fixed",155,13831,4,3235
"final",155,13831,5,3235
"trial_outlier_fixed",160,14652,1,3236
"participant_external",155,14192,2,3236
"stimuli_outlier_data",155,14192,3,3236
"stimuli_outlier_fixed",155,14192,4,3236
"final",155,14192,5,3236
"trial_outlier_data",160,14333,1,3237
"participant_external",155,13887,2,3237
"stimuli_outlier_data",155,13887,3,3237
"stimuli_outlier_fixed",155,13887,4,3237
"final",155,13887,5,3237
"stimuli_external",160,14278,1,3238
"participant_external",155,13835,2,3238
"stimuli_outlier_data",155,13835,3,3238
"stimuli_outlier_fixed",155,13835,4,3238
"final",155,13835,5,3238
"participant_external",155,14260,1,3239
"participant_outlier_fixed",155,14260,2,3239
"stimuli_outlier_data",155,14260,3,3239
"stimuli_outlier_fixed",155,14260,4,3239
"final",155,14260,5,3239
"participant_outlier_data",157,14444,1,3240
"participant_outlier_fixed",157,14444,2,3240
"stimuli_outlier_data",157,14444,3,3240
"stimuli_outlier_fixed",157,14444,4,3240
"final",157,14444,5,3240
"trial_external",160,14278,1,3241
"participant_outlier_fixed",160,14278,2,3241
"stimuli_outlier_data",160,14278,3,3241
"stimuli_outlier_fixed",160,14278,4,3241
"final",160,14278,5,3241
"trial_outlier_fixed",160,14652,1,3242
"participant_outlier_fixed",159,14573,2,3242
"stimuli_outlier_data",159,14573,3,3242
"stimuli_outlier_fixed",159,14573,4,3242
"final",159,14573,5,3242
"trial_outlier_data",160,14333,1,3243
"participant_outlier_fixed",155,13967,2,3243
"stimuli_outlier_data",155,13967,3,3243
"stimuli_outlier_fixed",155,13967,4,3243
"final",155,13967,5,3243
"stimuli_external",160,14278,1,3244
"participant_outlier_fixed",160,14278,2,3244
"stimuli_outlier_data",160,14278,3,3244
"stimuli_outlier_fixed",160,14278,4,3244
"final",160,14278,5,3244
"participant_external",155,14260,1,3245
"participant_outlier_data",152,13984,2,3245
"stimuli_outlier_data",152,13984,3,3245
"stimuli_outlier_fixed",152,13984,4,3245
"final",152,13984,5,3245
"participant_outlier_fixed",160,14720,1,3246
"participant_outlier_data",157,14444,2,3246
"stimuli_outlier_data",157,14444,3,3246
"stimuli_outlier_fixed",157,14444,4,3246
"final",157,14444,5,3246
"trial_external",160,14278,1,3247
"participant_outlier_data",157,14009,2,3247
"stimuli_outlier_data",157,14009,3,3247
"stimuli_outlier_fixed",157,14009,4,3247
"final",157,14009,5,3247
"trial_outlier_fixed",160,14652,1,3248
"participant_outlier_data",157,14379,2,3248
"stimuli_outlier_data",157,14379,3,3248
"stimuli_outlier_fixed",157,14379,4,3248
"final",157,14379,5,3248
"trial_outlier_data",160,14333,1,3249
"participant_outlier_data",157,14087,2,3249
"stimuli_outlier_data",157,14087,3,3249
"stimuli_outlier_fixed",157,14087,4,3249
"final",157,14087,5,3249
"stimuli_external",160,14278,1,3250
"participant_outlier_data",157,14006,2,3250
"stimuli_outlier_data",157,14006,3,3250
"stimuli_outlier_fixed",157,14006,4,3250
"final",157,14006,5,3250
"participant_external",155,14260,1,3251
"trial_external",155,13832,2,3251
"stimuli_outlier_data",155,13832,3,3251
"stimuli_outlier_fixed",155,13832,4,3251
"final",155,13832,5,3251
"participant_outlier_fixed",160,14720,1,3252
"trial_external",160,14278,2,3252
"stimuli_outlier_data",160,14278,3,3252
"stimuli_outlier_fixed",160,14278,4,3252
"final",160,14278,5,3252
"participant_outlier_data",157,14444,1,3253
"trial_external",157,14010,2,3253
"stimuli_outlier_data",157,14010,3,3253
"stimuli_outlier_fixed",157,14010,4,3253
"final",157,14010,5,3253
"trial_outlier_fixed",160,14652,1,3254
"trial_external",160,14212,2,3254
"stimuli_outlier_data",160,14212,3,3254
"stimuli_outlier_fixed",160,14212,4,3254
"final",160,14212,5,3254
"trial_outlier_data",160,14333,1,3255
"trial_external",160,13903,2,3255
"stimuli_outlier_data",160,13903,3,3255
"stimuli_outlier_fixed",160,13903,4,3255
"final",160,13903,5,3255
"stimuli_external",160,14278,1,3256
"trial_external",160,13849,2,3256
"stimuli_outlier_data",160,13849,3,3256
"stimuli_outlier_fixed",160,13849,4,3256
"final",160,13849,5,3256
"participant_external",155,14260,1,3257
"trial_outlier_fixed",155,14194,2,3257
"stimuli_outlier_data",155,14194,3,3257
"stimuli_outlier_fixed",155,14194,4,3257
"final",155,14194,5,3257
"participant_outlier_fixed",160,14720,1,3258
"trial_outlier_fixed",160,14652,2,3258
"stimuli_outlier_data",160,14652,3,3258
"stimuli_outlier_fixed",160,14652,4,3258
"final",160,14652,5,3258
"participant_outlier_data",157,14444,1,3259
"trial_outlier_fixed",157,14379,2,3259
"stimuli_outlier_data",157,14379,3,3259
"stimuli_outlier_fixed",157,14379,4,3259
"final",157,14379,5,3259
"trial_external",160,14278,1,3260
"trial_outlier_fixed",160,14210,2,3260
"stimuli_outlier_data",160,14210,3,3260
"stimuli_outlier_fixed",160,14210,4,3260
"final",160,14210,5,3260
"trial_outlier_data",160,14333,1,3261
"trial_outlier_fixed",160,14265,2,3261
"stimuli_outlier_data",160,14265,3,3261
"stimuli_outlier_fixed",160,14265,4,3261
"final",160,14265,5,3261
"stimuli_external",160,14278,1,3262
"trial_outlier_fixed",160,14212,2,3262
"stimuli_outlier_data",160,14212,3,3262
"stimuli_outlier_fixed",160,14212,4,3262
"final",160,14212,5,3262
"participant_external",155,14260,1,3263
"trial_outlier_data",155,13889,2,3263
"stimuli_outlier_data",155,13889,3,3263
"stimuli_outlier_fixed",155,13889,4,3263
"final",155,13889,5,3263
"participant_outlier_fixed",160,14720,1,3264
"trial_outlier_data",160,14333,2,3264
"stimuli_outlier_data",160,14333,3,3264
"stimuli_outlier_fixed",160,14333,4,3264
"final",160,14333,5,3264
"participant_outlier_data",157,14444,1,3265
"trial_outlier_data",157,14054,2,3265
"stimuli_outlier_data",157,14054,3,3265
"stimuli_outlier_fixed",157,14054,4,3265
"final",157,14054,5,3265
"trial_external",160,14278,1,3266
"trial_outlier_data",160,13888,2,3266
"stimuli_outlier_data",160,13888,3,3266
"stimuli_outlier_fixed",160,13888,4,3266
"final",160,13888,5,3266
"trial_outlier_fixed",160,14652,1,3267
"trial_outlier_data",160,14265,2,3267
"stimuli_outlier_data",160,14265,3,3267
"stimuli_outlier_fixed",160,14265,4,3267
"final",160,14265,5,3267
"stimuli_external",160,14278,1,3268
"trial_outlier_data",160,13901,2,3268
"stimuli_outlier_data",160,13901,3,3268
"stimuli_outlier_fixed",160,13901,4,3268
"final",160,13901,5,3268
"participant_external",155,14260,1,3269
"stimuli_external",155,13832,2,3269
"stimuli_outlier_data",155,13832,3,3269
"stimuli_outlier_fixed",155,13832,4,3269
"final",155,13832,5,3269
"participant_outlier_fixed",160,14720,1,3270
"stimuli_external",160,14278,2,3270
"stimuli_outlier_data",160,14278,3,3270
"stimuli_outlier_fixed",160,14278,4,3270
"final",160,14278,5,3270
"participant_outlier_data",157,14444,1,3271
"stimuli_external",157,14010,2,3271
"stimuli_outlier_data",157,14010,3,3271
"stimuli_outlier_fixed",157,14010,4,3271
"final",157,14010,5,3271
"trial_external",160,14278,1,3272
"stimuli_external",160,13849,2,3272
"stimuli_outlier_data",160,13849,3,3272
"stimuli_outlier_fixed",160,13849,4,3272
"final",160,13849,5,3272
"trial_outlier_fixed",160,14652,1,3273
"stimuli_external",160,14212,2,3273
"stimuli_outlier_data",160,14212,3,3273
"stimuli_outlier_fixed",160,14212,4,3273
"final",160,14212,5,3273
"trial_outlier_data",160,14333,1,3274
"stimuli_external",160,13903,2,3274
"stimuli_outlier_data",160,13903,3,3274
"stimuli_outlier_fixed",160,13903,4,3274
"final",160,13903,5,3274
"participant_outlier_data",157,14444,1,3275
"participant_outlier_fixed",157,14444,2,3275
"participant_external",152,13984,3,3275
"stimuli_outlier_data",152,13984,4,3275
"final",152,13984,5,3275
"trial_external",160,14278,1,3276
"participant_outlier_fixed",160,14278,2,3276
"participant_external",155,13835,3,3276
"stimuli_outlier_data",155,13835,4,3276
"final",155,13835,5,3276
"trial_outlier_fixed",160,14652,1,3277
"participant_outlier_fixed",159,14573,2,3277
"participant_external",154,14115,3,3277
"stimuli_outlier_data",154,14115,4,3277
"final",154,14115,5,3277
"trial_outlier_data",160,14333,1,3278
"participant_outlier_fixed",155,13967,2,3278
"participant_external",150,13519,3,3278
"stimuli_outlier_data",150,13519,4,3278
"final",150,13519,5,3278
"stimuli_external",160,14278,1,3279
"participant_outlier_fixed",160,14278,2,3279
"participant_external",155,13829,3,3279
"stimuli_outlier_data",155,13829,4,3279
"final",155,13829,5,3279
"stimuli_outlier_fixed",160,14720,1,3280
"participant_outlier_fixed",160,14720,2,3280
"participant_external",155,14260,3,3280
"stimuli_outlier_data",155,14260,4,3280
"final",155,14260,5,3280
"participant_outlier_fixed",160,14720,1,3281
"participant_outlier_data",157,14444,2,3281
"participant_external",152,13984,3,3281
"stimuli_outlier_data",152,13984,4,3281
"final",152,13984,5,3281
"trial_external",160,14278,1,3282
"participant_outlier_data",157,14010,2,3282
"participant_external",152,13558,3,3282
"stimuli_outlier_data",152,13558,4,3282
"final",152,13558,5,3282
"trial_outlier_fixed",160,14652,1,3283
"participant_outlier_data",157,14379,2,3283
"participant_external",152,13922,3,3283
"stimuli_outlier_data",152,13922,4,3283
"final",152,13922,5,3283
"trial_outlier_data",160,14333,1,3284
"participant_outlier_data",157,14087,2,3284
"participant_external",152,13639,3,3284
"stimuli_outlier_data",152,13639,4,3284
"final",152,13639,5,3284
"stimuli_external",160,14278,1,3285
"participant_outlier_data",156,13921,2,3285
"participant_external",151,13477,3,3285
"stimuli_outlier_data",151,13477,4,3285
"final",151,13477,5,3285
"stimuli_outlier_fixed",160,14720,1,3286
"participant_outlier_data",157,14444,2,3286
"participant_external",152,13984,3,3286
"stimuli_outlier_data",152,13984,4,3286
"final",152,13984,5,3286
"participant_outlier_fixed",160,14720,1,3287
"trial_external",160,14278,2,3287
"participant_external",155,13830,3,3287
"stimuli_outlier_data",155,13830,4,3287
"final",155,13830,5,3287
"participant_outlier_data",157,14444,1,3288
"trial_external",157,14010,2,3288
"participant_external",152,13566,3,3288
"stimuli_outlier_data",152,13566,4,3288
"final",152,13566,5,3288
"trial_outlier_fixed",160,14652,1,3289
"trial_external",160,14212,2,3289
"participant_external",155,13778,3,3289
"stimuli_outlier_data",155,13778,4,3289
"final",155,13778,5,3289
"trial_outlier_data",160,14333,1,3290
"trial_external",160,13903,2,3290
"participant_external",155,13463,3,3290
"stimuli_outlier_data",155,13463,4,3290
"final",155,13463,5,3290
"stimuli_external",160,14278,1,3291
"trial_external",160,13849,2,3291
"participant_external",155,13415,3,3291
"stimuli_outlier_data",155,13415,4,3291
"final",155,13415,5,3291
"stimuli_outlier_fixed",160,14720,1,3292
"trial_external",160,14278,2,3292
"participant_external",155,13828,3,3292
"stimuli_outlier_data",155,13828,4,3292
"final",155,13828,5,3292
"participant_outlier_fixed",160,14720,1,3293
"trial_outlier_fixed",160,14652,2,3293
"participant_external",155,14198,3,3293
"stimuli_outlier_data",155,14198,4,3293
"final",155,14198,5,3293
"participant_outlier_data",157,14444,1,3294
"trial_outlier_fixed",157,14379,2,3294
"participant_external",152,13930,3,3294
"stimuli_outlier_data",152,13930,4,3294
"final",152,13930,5,3294
"trial_external",160,14278,1,3295
"trial_outlier_fixed",160,14214,2,3295
"participant_external",155,13769,3,3295
"stimuli_outlier_data",155,13769,4,3295
"final",155,13769,5,3295
"trial_outlier_data",160,14333,1,3296
"trial_outlier_fixed",160,14265,2,3296
"participant_external",155,13831,3,3296
"stimuli_outlier_data",155,13831,4,3296
"final",155,13831,5,3296
"stimuli_external",160,14278,1,3297
"trial_outlier_fixed",160,14211,2,3297
"participant_external",155,13762,3,3297
"stimuli_outlier_data",155,13762,4,3297
"final",155,13762,5,3297
"stimuli_outlier_fixed",160,14720,1,3298
"trial_outlier_fixed",160,14652,2,3298
"participant_external",155,14192,3,3298
"stimuli_outlier_data",155,14192,4,3298
"final",155,14192,5,3298
"participant_outlier_fixed",160,14720,1,3299
"trial_outlier_data",160,14333,2,3299
"participant_external",155,13909,3,3299
"stimuli_outlier_data",155,13909,4,3299
"final",155,13909,5,3299
"participant_outlier_data",157,14444,1,3300
"trial_outlier_data",157,14054,2,3300
"participant_external",152,13599,3,3300
"stimuli_outlier_data",152,13599,4,3300
"final",152,13599,5,3300
"trial_external",160,14278,1,3301
"trial_outlier_data",160,13888,2,3301
"participant_external",155,13455,3,3301
"stimuli_outlier_data",155,13455,4,3301
"final",155,13455,5,3301
"trial_outlier_fixed",160,14652,1,3302
"trial_outlier_data",160,14265,2,3302
"participant_external",155,13825,3,3302
"stimuli_outlier_data",155,13825,4,3302
"final",155,13825,5,3302
"stimuli_external",160,14278,1,3303
"trial_outlier_data",160,13894,2,3303
"participant_external",155,13491,3,3303
"stimuli_outlier_data",155,13491,4,3303
"final",155,13491,5,3303
"stimuli_outlier_fixed",160,14720,1,3304
"trial_outlier_data",160,14333,2,3304
"participant_external",155,13882,3,3304
"stimuli_outlier_data",155,13882,4,3304
"final",155,13882,5,3304
"participant_outlier_fixed",160,14720,1,3305
"stimuli_external",160,14278,2,3305
"participant_external",155,13830,3,3305
"stimuli_outlier_data",155,13830,4,3305
"final",155,13830,5,3305
"participant_outlier_data",157,14444,1,3306
"stimuli_external",157,14010,2,3306
"participant_external",152,13559,3,3306
"stimuli_outlier_data",152,13559,4,3306
"final",152,13559,5,3306
"trial_external",160,14278,1,3307
"stimuli_external",160,13849,2,3307
"participant_external",155,13422,3,3307
"stimuli_outlier_data",155,13422,4,3307
"final",155,13422,5,3307
"trial_outlier_fixed",160,14652,1,3308
"stimuli_external",160,14212,2,3308
"participant_external",155,13768,3,3308
"stimuli_outlier_data",155,13768,4,3308
"final",155,13768,5,3308
"trial_outlier_data",160,14333,1,3309
"stimuli_external",160,13903,2,3309
"participant_external",155,13467,3,3309
"stimuli_outlier_data",155,13467,4,3309
"final",155,13467,5,3309
"stimuli_outlier_fixed",160,14720,1,3310
"stimuli_external",160,14278,2,3310
"participant_external",155,13829,3,3310
"stimuli_outlier_data",155,13829,4,3310
"final",155,13829,5,3310
"participant_outlier_fixed",160,14720,1,3311
"stimuli_outlier_fixed",160,14720,2,3311
"participant_external",155,14260,3,3311
"stimuli_outlier_data",155,14260,4,3311
"final",155,14260,5,3311
"participant_outlier_data",157,14444,1,3312
"stimuli_outlier_fixed",157,14444,2,3312
"participant_external",152,13984,3,3312
"stimuli_outlier_data",152,13984,4,3312
"final",152,13984,5,3312
"trial_external",160,14278,1,3313
"stimuli_outlier_fixed",160,14278,2,3313
"participant_external",155,13830,3,3313
"stimuli_outlier_data",155,13830,4,3313
"final",155,13830,5,3313
"trial_outlier_fixed",160,14652,1,3314
"stimuli_outlier_fixed",160,14652,2,3314
"participant_external",155,14205,3,3314
"stimuli_outlier_data",155,14205,4,3314
"final",155,14205,5,3314
"trial_outlier_data",160,14333,1,3315
"stimuli_outlier_fixed",160,14333,2,3315
"participant_external",155,13900,3,3315
"stimuli_outlier_data",155,13900,4,3315
"final",155,13900,5,3315
"stimuli_external",160,14278,1,3316
"stimuli_outlier_fixed",160,14278,2,3316
"participant_external",155,13832,3,3316
"stimuli_outlier_data",155,13832,4,3316
"final",155,13832,5,3316
"participant_outlier_data",157,14444,1,3317
"participant_external",152,13984,2,3317
"participant_outlier_fixed",152,13984,3,3317
"stimuli_outlier_data",152,13984,4,3317
"final",152,13984,5,3317
"trial_external",160,14278,1,3318
"participant_external",155,13833,2,3318
"participant_outlier_fixed",155,13833,3,3318
"stimuli_outlier_data",155,13833,4,3318
"final",155,13833,5,3318
"trial_outlier_fixed",160,14652,1,3319
"participant_external",155,14197,2,3319
"participant_outlier_fixed",154,14118,3,3319
"stimuli_outlier_data",154,14118,4,3319
"final",154,14118,5,3319
"trial_outlier_data",160,14333,1,3320
"participant_external",155,13885,2,3320
"participant_outlier_fixed",150,13519,3,3320
"stimuli_outlier_data",150,13519,4,3320
"final",150,13519,5,3320
"stimuli_external",160,14278,1,3321
"participant_external",155,13835,2,3321
"participant_outlier_fixed",155,13835,3,3321
"stimuli_outlier_data",155,13835,4,3321
"final",155,13835,5,3321
"stimuli_outlier_fixed",160,14720,1,3322
"participant_external",155,14260,2,3322
"participant_outlier_fixed",155,14260,3,3322
"stimuli_outlier_data",155,14260,4,3322
"final",155,14260,5,3322
"participant_external",155,14260,1,3323
"participant_outlier_data",152,13984,2,3323
"participant_outlier_fixed",152,13984,3,3323
"stimuli_outlier_data",152,13984,4,3323
"final",152,13984,5,3323
"trial_external",160,14278,1,3324
"participant_outlier_data",158,14100,2,3324
"participant_outlier_fixed",158,14100,3,3324
"stimuli_outlier_data",158,14100,4,3324
"final",158,14100,5,3324
"trial_outlier_fixed",160,14652,1,3325
"participant_outlier_data",157,14379,2,3325
"participant_outlier_fixed",156,14300,3,3325
"stimuli_outlier_data",156,14300,4,3325
"final",156,14300,5,3325
"trial_outlier_data",160,14333,1,3326
"participant_outlier_data",157,14087,2,3326
"participant_outlier_fixed",153,13789,3,3326
"stimuli_outlier_data",153,13789,4,3326
"final",153,13789,5,3326
"stimuli_external",160,14278,1,3327
"participant_outlier_data",157,14006,2,3327
"participant_outlier_fixed",157,14006,3,3327
"stimuli_outlier_data",157,14006,4,3327
"final",157,14006,5,3327
"stimuli_outlier_fixed",160,14720,1,3328
"participant_outlier_data",157,14444,2,3328
"participant_outlier_fixed",157,14444,3,3328
"stimuli_outlier_data",157,14444,4,3328
"final",157,14444,5,3328
"participant_external",155,14260,1,3329
"trial_external",155,13832,2,3329
"participant_outlier_fixed",155,13832,3,3329
"stimuli_outlier_data",155,13832,4,3329
"final",155,13832,5,3329
